params,full_total_return,full_cagr,full_sharpe,full_sortino,full_max_drawdown,full_calmar,full_exposure,full_avg_leverage,full_trades,full_win_rate,train_total_return,train_cagr,train_sharpe,train_sortino,train_max_drawdown,train_calmar,train_exposure,train_avg_leverage,train_trades,train_win_rate,test_2021_2022_total_return,test_2021_2022_cagr,test_2021_2022_sharpe,test_2021_2022_sortino,test_2021_2022_max_drawdown,test_2021_2022_calmar,test_2021_2022_exposure,test_2021_2022_avg_leverage,test_2021_2022_trades,test_2021_2022_win_rate,test_2023_now_total_return,test_2023_now_cagr,test_2023_now_sharpe,test_2023_now_sortino,test_2023_now_max_drawdown,test_2023_now_calmar,test_2023_now_exposure,test_2023_now_avg_leverage,test_2023_now_trades,test_2023_now_win_rate,robust_score,min_cagr_test
"Params(fast_ema=30, slow_ema=150, entry_breakout=80, exit_breakout=20, vol_window=20, target_vol=0.8, stop_atr=1.5, max_leverage=1.0)",44.87920025354219,0.3932246958292538,1.0663403294940605,0.9155423966574293,-0.47465324160368716,0.8284462453067531,0.3331630825903632,0.9585545345517958,162.0,0.7222222222222222,23.212467906808605,0.6598868289838362,1.4208204948335847,1.1725692517175805,-0.4472941715002533,1.475285999749412,0.3301420990050358,0.9412736271880551,118.0,0.7542372881355932,0.5429931576368501,0.24272716059701382,0.7758905265677062,0.633667477188144,-0.29054301058486565,0.8354259154553465,0.24535769959099765,0.932870420319939,27.0,0.6666666666666666,0.21125809271584428,0.06080176608441801,0.3468601200745693,0.3422512352770926,-0.298038355070526,0.20400651476562554,0.3930115660517105,0.9989394623198723,15.0,0.5333333333333333,37.10648148148149,0.06080176608441801
"Params(fast_ema=30, slow_ema=150, entry_breakout=80, exit_breakout=10, vol_window=30, target_vol=1.0, stop_atr=1.5, max_leverage=1.5)",102.15903304185524,0.4945879711028538,1.0840055768916996,0.8260796401064702,-0.7055168363279396,0.7010292960222972,0.36111748657264686,1.3989983510144361,198.0,0.6111111111111112,58.615851158559884,0.9155936401701168,1.522441834078567,1.1217888612262412,-0.4076905186124591,2.2458055764609486,0.3482198307591819,1.3772963357738384,127.0,0.6456692913385826,-0.03456747128391602,-0.017471298888701248,0.1973954729291573,0.13946561975841731,-0.5588012188465481,-0.03126567784652421,0.2730134805893048,1.2613913976594464,49.0,0.5918367346938775,0.7558426032271599,0.1893063178294867,0.6391848006923335,0.5517310982044387,-0.3325385829440062,0.569276251054942,0.44027059308248867,1.4974246246100689,20.0,0.75,36.99074074074074,-0.017471298888701248
"Params(fast_ema=30, slow_ema=150, entry_breakout=80, exit_breakout=10, vol_window=30, target_vol=1.0, stop_atr=2.0, max_leverage=1.5)",102.15903304185524,0.4945879711028538,1.0840055768916996,0.8260796401064702,-0.7055168363279396,0.7010292960222972,0.36111748657264686,1.3989983510144361,198.0,0.6111111111111112,58.615851158559884,0.9155936401701168,1.522441834078567,1.1217888612262412,-0.4076905186124591,2.2458055764609486,0.3482198307591819,1.3772963357738384,127.0,0.6456692913385826,-0.03456747128391602,-0.017471298888701248,0.1973954729291573,0.13946561975841731,-0.5588012188465481,-0.03126567784652421,0.2730134805893048,1.2613913976594464,49.0,0.5918367346938775,0.7558426032271599,0.1893063178294867,0.6391848006923335,0.5517310982044387,-0.3325385829440062,0.569276251054942,0.44027059308248867,1.4974246246100689,20.0,0.75,36.99074074074074,-0.017471298888701248
"Params(fast_ema=30, slow_ema=100, entry_breakout=80, exit_breakout=20, vol_window=20, target_vol=1.0, stop_atr=1.5, max_leverage=1.0)",64.2493080532558,0.43641203258424066,1.1068439640078447,0.9457509501447569,-0.46577363805690986,0.9369616417211623,0.3448883976731518,0.9848947128674356,75.0,0.6533333333333333,29.643638873994167,0.7232392760549133,1.4458766910447318,1.1950401927420304,-0.46577363805690986,1.5527698799616165,0.34816272433548945,0.9757048055157985,51.0,0.6470588235294118,0.6136524654409603,0.2709217123693912,0.8004011757475993,0.653601010306167,-0.29277268493477704,0.9253653988579785,0.2597625420128494,0.9876388316113545,14.0,0.7857142857142857,0.30151590609478607,0.0845429930938082,0.42309408122268916,0.41671433727457485,-0.2815672125268872,0.30025865701865084,0.3909014321819714,1.0,10.0,0.3,36.983024691358025,0.0845429930938082
"Params(fast_ema=30, slow_ema=100, entry_breakout=80, exit_breakout=20, vol_window=20, target_vol=1.0, stop_atr=2.0, max_leverage=1.0)",64.2493080532558,0.43641203258424066,1.1068439640078447,0.9457509501447569,-0.46577363805690986,0.9369616417211623,0.3448883976731518,0.9848947128674356,75.0,0.6533333333333333,29.643638873994167,0.7232392760549133,1.4458766910447318,1.1950401927420304,-0.46577363805690986,1.5527698799616165,0.34816272433548945,0.9757048055157985,51.0,0.6470588235294118,0.6136524654409603,0.2709217123693912,0.8004011757475993,0.653601010306167,-0.29277268493477704,0.9253653988579785,0.2597625420128494,0.9876388316113545,14.0,0.7857142857142857,0.30151590609478607,0.0845429930938082,0.42309408122268916,0.41671433727457485,-0.2815672125268872,0.30025865701865084,0.3909014321819714,1.0,10.0,0.3,36.983024691358025,0.0845429930938082
"Params(fast_ema=50, slow_ema=150, entry_breakout=80, exit_breakout=20, vol_window=20, target_vol=0.8, stop_atr=2.0, max_leverage=1.0)",49.57716991231091,0.4050471072583628,1.0968950029934228,0.9186512584971981,-0.4472941715002534,0.9055497099365475,0.316565680917475,0.9565049068581771,153.0,0.7058823529411765,24.043733548778718,0.6688203761003955,1.4451388329209842,1.1576504441705553,-0.4472941715002534,1.4952584198831138,0.3079671433691682,0.9373622456454951,110.0,0.7272727272727273,0.4946493340279603,0.22306411392753556,0.7368539739555822,0.585638545172441,-0.3127711477510132,0.7131863521666951,0.23576865849510725,0.9303303821698826,27.0,0.6666666666666666,0.33272347643036704,0.09248614537875555,0.4490270234301071,0.43794057132243425,-0.2661187106497187,0.3475371767470019,0.3829020462539009,0.9989114920953414,14.0,0.5714285714285714,36.867283950617285,0.09248614537875555
"Params(fast_ema=50, slow_ema=150, entry_breakout=80, exit_breakout=20, vol_window=20, target_vol=0.8, stop_atr=1.5, max_leverage=1.0)",49.57716991231091,0.4050471072583628,1.0968950029934228,0.9186512584971981,-0.4472941715002534,0.9055497099365475,0.316565680917475,0.9565049068581771,153.0,0.7058823529411765,24.043733548778718,0.6688203761003955,1.4451388329209842,1.1576504441705553,-0.4472941715002534,1.4952584198831138,0.3079671433691682,0.9373622456454951,110.0,0.7272727272727273,0.4946493340279603,0.22306411392753556,0.7368539739555822,0.585638545172441,-0.3127711477510132,0.7131863521666951,0.23576865849510725,0.9303303821698826,27.0,0.6666666666666666,0.33272347643036704,0.09248614537875555,0.4490270234301071,0.43794057132243425,-0.2661187106497187,0.3475371767470019,0.3829020462539009,0.9989114920953414,14.0,0.5714285714285714,36.867283950617285,0.09248614537875555
"Params(fast_ema=50, slow_ema=100, entry_breakout=50, exit_breakout=10, vol_window=20, target_vol=0.8, stop_atr=2.0, max_leverage=1.0)",47.62137095975531,0.40025253647358805,1.171887491522303,0.916200441374904,-0.5360983511234099,0.7466028120303804,0.2568460821317129,0.9657504337066635,120.0,0.6833333333333333,24.81930410893772,0.6769332555038934,1.597255029004119,1.2070048226298473,-0.28559039168062583,2.370294222856433,0.24826048843349097,0.9572191315774534,79.0,0.7215189873417721,0.13128533384782304,0.06375396982371506,0.35011159969629807,0.25398102974117115,-0.42619073547811626,0.1495902292483987,0.18919331602935383,0.9146431834531673,29.0,0.6896551724137931,0.6418535703618453,0.1649736502776873,0.7142399774573679,0.6348523909397084,-0.19154032958472977,0.861299814171561,0.31507372625406843,0.9999799814534204,12.0,0.3333333333333333,36.56635802469136,0.06375396982371506
"Params(fast_ema=50, slow_ema=100, entry_breakout=50, exit_breakout=10, vol_window=20, target_vol=0.8, stop_atr=1.5, max_leverage=1.0)",47.62137095975531,0.40025253647358805,1.171887491522303,0.916200441374904,-0.5360983511234099,0.7466028120303804,0.2568460821317129,0.9657504337066635,120.0,0.6833333333333333,24.81930410893772,0.6769332555038934,1.597255029004119,1.2070048226298473,-0.28559039168062583,2.370294222856433,0.24826048843349097,0.9572191315774534,79.0,0.7215189873417721,0.13128533384782304,0.06375396982371506,0.35011159969629807,0.25398102974117115,-0.42619073547811626,0.1495902292483987,0.18919331602935383,0.9146431834531673,29.0,0.6896551724137931,0.6418535703618453,0.1649736502776873,0.7142399774573679,0.6348523909397084,-0.19154032958472977,0.861299814171561,0.31507372625406843,0.9999799814534204,12.0,0.3333333333333333,36.56635802469136,0.06375396982371506
"Params(fast_ema=50, slow_ema=100, entry_breakout=80, exit_breakout=10, vol_window=30, target_vol=0.8, stop_atr=1.5, max_leverage=1.5)",85.50788246827173,0.47195662874440303,1.1229946185094724,0.8681756759081487,-0.7040384850808517,0.670356292653808,0.3304846286262546,1.28861490255288,269.0,0.6319702602230484,56.24515586922775,0.9032731515524635,1.6363721445059745,1.244051667291711,-0.38512551030098363,2.3453994279593076,0.31695877326699706,1.253651051579276,152.0,0.6381578947368421,-0.13259941598768876,-0.06879286453829536,0.009593137377281206,0.006251641259249484,-0.5479047702616647,-0.12555624311400268,0.2151881336229387,1.0403134936738097,63.0,0.5873015873015873,0.7118487236069917,0.1800485015017097,0.6262845980155285,0.5447375532978119,-0.34535581122931625,0.5213420352210535,0.4275771787256602,1.4542524674709416,46.0,0.6956521739130435,36.43132716049382,-0.06879286453829536
